1	1	N3M	NSN	17538	Λῆμμα	λημμα	λημμα	λῆμμα	lh=mma				LH=MMA	LH=MMA
3	17	V1	PAI3S	631937	αἱρετίζει	αἱρετιζει	αιρετιζει	αἱρετίζω	ai(reti/zw				AI(RETI/ZEI	AI(RETI/ZW
3	17	N2	NSM	9346	ἄνθρωπος	ἀνθρωπος	ανθρωπος	ἄνθρωπος	a)/nqrwpoj				A)/NQRWPOS	A)/NQRWPOS
3	17	RA	ASM	10	τὸν	τον	τον	ὁ	o(				TO\N	O(
3	17	N2	ASM	9474	υἱὸν	υἱον	υιον	υἱός	ui(o/j				UI(O\N	UI(O/S
3	17	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)to/j				AU)TOU=	AU)TO/S
3	17	RA	ASM	10	τὸν	τον	τον	ὁ	o(				TO\N	O(
3	17	V1	PAPASM	4859329	δουλεύοντα	δουλευοντα	δουλευοντα	δουλεύω	douleu/w				DOULEU/ONTA	DOULEU/W
3	17	RD	DSM	11	αὐτῷ	αὐτω	αυτω	αὐτός	au)to/j			.	AU)TW=|	AU)TO/S
3	18	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
3	18	VD	FPI2P	903297	ἐπιστραφήσεσθε	ἐπιστραφησεσθε	επιστραφησεσθε	ἐπιστρέφω	e)pistre/fw				E)PISTRAFH/SESQE	STRE/FW          E)PI
3	18	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
3	18	VF	FMI2P	899201	ὄψεσθε	ὀψεσθε	οψεσθε	ὁράω	o(ra/w				O)/YESQE	O(RA/W
3	18	P		8	ἀνὰ	ἀνα	ανα	ἀνά	a)na/				A)NA\	A)NA/
3	18	A1	ASN	17667	μέσον	μεσον	μεσον	μέσος	me/soj				ME/SON	ME/SOS
3	18	A1A	GSM	9539	δικαίου	δικαιου	δικαιου	δίκαιος	di/kaioj				DIKAI/OU	DI/KAIOS
3	18	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
3	18	P		8	ἀνὰ	ἀνα	ανα	ἀνά	a)na/				A)NA\	A)NA/
3	18	A1	ASN	17667	μέσον	μεσον	μεσον	μέσος	me/soj				ME/SON	ME/SOS
3	18	A1B	GSM	9539	ἀνόμου	ἀνομου	ανομου	ἄνομος	a)/nomoj				A)NO/MOU	A)/NOMOS
3	18	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
3	18	P		8	ἀνὰ	ἀνα	ανα	ἀνά	a)na/				A)NA\	A)NA/
3	18	A1	ASN	17667	μέσον	μεσον	μεσον	μέσος	me/soj				ME/SON	ME/SOS
3	18	RA	GSM	10	τοῦ	του	του	ὁ	o(				TOU=	O(
3	18	V1	PAPGSM	4892097	δουλεύοντος	δουλευοντος	δουλευοντος	δουλεύω	douleu/w				DOULEU/ONTOS	DOULEU/W
3	18	N2	DSM	9602	θεῷ	θεω	θεω	θεός	qeo/j				QEW=|	QEO/S
3	18	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
3	18	RA	GSM	10	τοῦ	του	του	ὁ	o(				TOU=	O(
3	18	D		9	μὴ	μη	μη	μή	mh/				MH\	MH/
3	18	V1	PAPGSM	4892097	δουλεύοντος	δουλευοντος	δουλευοντος	δουλεύω	douleu/w			.	DOULEU/ONTOS	DOULEU/W
3	19	C		4	διότι	διοτι	διοτι	διότι	dio/ti				DIO/TI	DIO/TI
3	19	I		6	ἰδοὺ	ἰδου	ιδου	ἰδού	i)dou/				I)DOU\	I)DOU/
3	19	N1A	NSF	13442	ἡμέρα	ἡμερα	ημερα	ἡμέρα	h(me/ra				H(ME/RA	H(ME/RA
3	19	N2	GSM	9538	κυρίου	κυριου	κυριου	κύριος	ku/rioj				KURI/OU	KU/RIOS
3	19	V1	PMI3S	636033	ἔρχεται	ἐρχεται	ερχεται	ἔρχομαι	e)/rxomai				E)/RXETAI	E)/RXOMAI
3	19	V1	PMPNSF	6895041	καιομένη	καιομενη	καιομενη	καίω	kai/w				KAIOME/NH	KAI/W
3	19	C		4	ὡς	ὡς	ως	ὥς	w(/j				W(S	W(S
3	19	A1	NSM	9347	κλίβανος	κλιβανος	κλιβανος	κλίβανος	kli/banoj				KLI/BANOS	KLI/BANOS
3	19	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
3	19	VF	FAI3S	632961	φλέξει	φλεξει	φλεξει	φλέγω	fle/gw				FLE/CEI	FLE/GW
3	19	RD	APM	11	αὐτούς	αὐτους	αυτους	αὐτός	au)to/j			,	AU)TOU/S	AU)TO/S
3	19	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
3	19	VF	FMI3P	899201	ἔσονται	ἐσονται	εσονται	εἰμί	ei)mi/				E)/SONTAI	EI)MI/
3	19	A3	NPM	9859	πάντες	παντες	παντες	πᾶς	pa=j				PA/NTES	PA=S
3	19	RA	NPM	10	οἱ	οἱ	οι	ὁ	o(				OI(	O(
3	19	A3H	NPM	9859	ἀλλογενεῖς	ἀλλογενεις	αλλογενεις	ἀλλογενής	a)llogenh/j				A)LLOGENEI=S	A)LLOGENH/S
3	19	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
3	19	A3	NPM	9859	πάντες	παντες	παντες	πᾶς	pa=j				PA/NTES	PA=S
3	19	RA	NPM	10	οἱ	οἱ	οι	ὁ	o(				OI(	O(
3	19	V2	PAPNPM	5055937	ποιοῦντες	ποιουντες	ποιουντες	ποιέω	poie/w				POIOU=NTES	POIE/W
3	19	A1B	APN	18179	ἄνομα	ἀνομα	ανομα	ἄνομος	a)/nomoj				A)/NOMA	A)/NOMOS
3	19	N1	NSF	13442	καλάμη	καλαμη	καλαμη	καλάμη	kala/mh			,	KALA/MH	KALA/MH
3	19	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
3	19	VF	FAI3S	632961	ἀνάψει	ἀναψει	αναψει	ἀνάπτω	a)na/ptw				A)NA/YEI	A(/PTW           A)NA
3	19	RD	APM	11	αὐτοὺς	αὐτους	αυτους	αὐτός	au)to/j				AU)TOU\S	AU)TO/S
3	19	RA	NSF	10	ἡ	ἡ	η	ὁ	o(				H(	O(
3	19	N1A	NSF	13442	ἡμέρα	ἡμερα	ημερα	ἡμέρα	h(me/ra				H(ME/RA	H(ME/RA
3	19	RA	NSF	10	ἡ	ἡ	η	ὁ	o(				H(	O(
3	19	V1	PMPNSF	6895041	ἐρχομένη	ἐρχομενη	ερχομενη	ἔρχομαι	e)/rxomai			,	E)RXOME/NH	E)/RXOMAI
3	19	V1	PAI3S	631937	λέγει	λεγει	λεγει	λέγω	le/gw				LE/GEI	LE/GW
3	19	N2	NSM	9346	κύριος	κυριος	κυριος	κύριος	ku/rioj				KU/RIOS	KU/RIOS
3	19	N3R	NSM	9346	παντοκράτωρ	παντοκρατωρ	παντοκρατωρ	παντοκράτωρ	pantokra/twr			,	PANTOKRA/TWR	PANTOKRA/TWR
3	19	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
3	19	D		9	οὐ	οὐ	ου	οὐ	ou)				OU)	OU)
3	19	D		9	μὴ	μη	μη	μή	mh/				MH\	MH/
3	19	VV	APS3S	641793	ὑπολειφθῇ	ὑπολειφθη	υπολειφθη	ὑπολείπω	u(polei/pw				U(POLEIFQH=|	LEI/PW           U(PO
3	19	P		8	ἐξ	ἐξ	εξ	ἐκ	e)k				E)C	E)K
3	19	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός	au)to/j				AU)TW=N	AU)TO/S
3	19	N1S	NSF	13442	ῥίζα	ῥιζα	ριζα	ῥίζα	r(i/za				R(I/ZA	R(I/ZA
3	19	C		4	οὐδὲ	οὐδε	ουδε	οὐδέ	ou)de/				OU)DE\	OU)DE/
3	19	N3M	NSN	17538	κλῆμα	κλημα	κλημα	κλῆμα	klh=ma			.	KLH=MA	KLH=MA
3	20	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
3	20	VF2	FAI3S	632961	ἀνατελεῖ	ἀνατελει	ανατελει	ἀνατέλλω	a)nate/llw				A)NATELEI=	TE/LLW           A)NA
3	20	RP	DP	13	ὑμῖν	ὑμιν	υμιν	ὑμῖν	u(mi=n				U(MI=N	SU/
3	20	RA	DPM	10	τοῖς	τοις	τοις	ὁ	o(				TOI=S	O(
3	20	V2	PMPDPM	5191105	φοβουμένοις	φοβουμενοις	φοβουμενοις	φοβέω	fobe/w				FOBOUME/NOIS	FOBE/W
3	20	RA	ASN	10	τὸ	το	το	ὁ	o(				TO\	O(
3	20	N3M	ASN	17666	ὄνομά	ὀνομα	ονομα	ὄνομα	o)/noma				O)/NOMA/	O)/NOMA
3	20	RP	GS	13	μου	μου	μου	μου	mou				MOU	E)GW/
3	20	N2	NSM	9346	ἥλιος	ἡλιος	ηλιος	ἥλιος	h(/lioj				H(/LIOS	H(/LIOS
3	20	N1	GSF	13634	δικαιοσύνης	δικαιοσυνης	δικαιοσυνης	δικαιοσύνη	dikaiosu/nh				DIKAIOSU/NHS	DIKAIOSU/NH
3	20	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
3	20	N3I	NSF	13442	ἴασις	ἰασις	ιασις	ἴασις	i)/asij				I)/ASIS	I)/ASIS
3	20	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
3	20	RA	DPF	10	ταῖς	ταις	ταις	ὁ	o(				TAI=S	O(
3	20	N3G	DPF	14210	πτέρυξιν	πτερυξιν	πτερυξιν	πτέρυξ	pte/ruc				PTE/RUCIN	PTE/RUC
3	20	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)to/j			,	AU)TOU=	AU)TO/S
3	20	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
3	20	VF	FMI2P	899201	ἐξελεύσεσθε	ἐξελευσεσθε	εξελευσεσθε	ἐξέρχομαι	e)ce/rxomai				E)CELEU/SESQE	E)/RXOMAI        E)K
3	20	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
3	20	VF	FAI2P	895105	σκιρτήσετε	σκιρτησετε	σκιρτησετε	σκιρτάω	skirta/w				SKIRTH/SETE	SKIRTA/W
3	20	C		4	ὡς	ὡς	ως	ὥς	w(/j				W(S	W(S
3	20	N2N	APN	18178	μοσχάρια	μοσχαρια	μοσχαρια	μοσχάριον	mosxa/rion				MOSXA/RIA	MOSXA/RION
3	20	P		8	ἐκ	ἐκ	εκ	ἐκ	e)k				E)K	E)K
3	20	N2	GPM	10050	δεσμῶν	δεσμων	δεσμων	δεσμός	desmo/j				DESMW=N	DESMO/S
3	20	VM	XMPAPN	9321921	ἀνειμένα	ἀνειμενα	ανειμενα	ἀνίημι	a)ni/hmi			.	A)NEIME/NA	I(/HMI           A)NA
3	21	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
3	21	VF	FAI2P	895105	καταπατήσετε	καταπατησετε	καταπατησετε	καταπατέω	katapate/w				KATAPATH/SETE	PATE/W           KATA
3	21	A1B	APM	9987	ἀνόμους	ἀνομους	ανομους	ἄνομος	a)/nomoj			,	A)NO/MOUS	A)/NOMOS
3	21	C		4	διότι	διοτι	διοτι	διότι	dio/ti				DIO/TI	DIO/TI
3	21	VF	FMI3P	899201	ἔσονται	ἐσονται	εσονται	εἰμί	ei)mi/				E)/SONTAI	EI)MI/
3	21	N2	NSF	13442	σποδὸς	σποδος	σποδος	σποδός	spodo/j				SPODO\S	SPODO/S
3	21	P		8	ὑποκάτω	ὑποκατω	υποκατω	ὑποκάτω	u(poka/tw				U(POKA/TW	U(POKA/TW
3	21	RA	GPM	10	τῶν	των	των	ὁ	o(				TW=N	O(
3	21	N3D	GPM	10050	ποδῶν	ποδων	ποδων	πούς	pou/j				PODW=N	POU/S
3	21	RP	GP	13	ὑμῶν	ὑμων	υμων	ὑμῶν	u(mw=n				U(MW=N	SU/
3	21	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
3	21	RA	DSF	10	τῇ	τη	τη	ὁ	o(				TH=|	O(
3	21	N1A	DSF	13698	ἡμέρᾳ	ἡμερα	ημερα	ἡμέρα	h(me/ra			,	H(ME/RA|	H(ME/RA
3	21	RR	DSF	14	ᾗ	ἡ	η	ὅς	o(/j				H(=|	O(/S
3	21	RP	NS	13	ἐγὼ	ἐγω	εγω	ἐγώ	e)gw/				E)GW\	E)GW/
3	21	V2	PAI1S	599169	ποιῶ	ποιω	ποιω	ποιέω	poie/w			,	POIW=	POIE/W
3	21	V1	PAI3S	631937	λέγει	λεγει	λεγει	λέγω	le/gw				LE/GEI	LE/GW
3	21	N2	NSM	9346	κύριος	κυριος	κυριος	κύριος	ku/rioj				KU/RIOS	KU/RIOS
3	21	N3R	NSM	9346	παντοκράτωρ	παντοκρατωρ	παντοκρατωρ	παντοκράτωρ	pantokra/twr			.	PANTOKRA/TWR	PANTOKRA/TWR
3	22	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
3	22	I		6	ἰδοὺ	ἰδου	ιδου	ἰδού	i)dou/				I)DOU\	I)DOU/
3	22	RP	NS	13	ἐγὼ	ἐγω	εγω	ἐγώ	e)gw/				E)GW\	E)GW/
3	22	V1	PAI1S	599169	ἀποστέλλω	ἀποστελλω	αποστελλω	ἀποστέλλω	a)poste/llw				A)POSTE/LLW	STE/LLW          A)PO
3	22	RP	DP	13	ὑμῖν	ὑμιν	υμιν	ὑμῖν	u(mi=n				U(MI=N	SU/
3	22	N1T	ASM	9474	Ηλιαν	ηλιαν	ηλιαν	Ἠλίας	H)li/aj				*HLIAN	*HLIAS
3	22	RA	ASM	10	τὸν	τον	τον	ὁ	o(				TO\N	O(
3	22	N1M	ASM	9474	Θεσβίτην	θεσβιτην	θεσβιτην	Θεσβίτης	Qesbi/thj				*QESBI/THN	*QESBI/THS
3	22	D		9	πρὶν	πριν	πριν	πρίν	pri/n				PRI\N	PRI/N
3	22	VB	AAN	306049	ἐλθεῖν	ἐλθειν	ελθειν	ἔρχομαι	e)/rxomai				E)LQEI=N	E)/RXOMAI
3	22	N1A	ASF	13570	ἡμέραν	ἡμεραν	ημεραν	ἡμέρα	h(me/ra				H(ME/RAN	H(ME/RA
3	22	N2	GSM	9538	κυρίου	κυριου	κυριου	κύριος	ku/rioj				KURI/OU	KU/RIOS
3	22	RA	ASF	10	τὴν	την	την	ὁ	o(				TH\N	O(
3	22	A1	ASF	13571	μεγάλην	μεγαλην	μεγαλην	μέγας	me/gaj				MEGA/LHN	ME/GAS
3	22	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
3	22	A3H	ASF	13571	ἐπιφανῆ	ἐπιφανη	επιφανη	ἐπιφανής	e)pifanh/j			,	E)PIFANH=	E)PIFANH/S
3	23	RR	NSM	14	ὃς	ὁς	ος	ὅς	o(/j				O(\S	O(/S
3	23	VF	FAI3S	632961	ἀποκαταστήσει	ἀποκαταστησει	αποκαταστησει	ἀποκαθίστημι	a)pokaqi/sthmi				A)POKATASTH/SEI	I(/STHMI         A)PO  KATA
3	23	N1A	ASF	13570	καρδίαν	καρδιαν	καρδιαν	καρδία	kardi/a				KARDI/AN	KARDI/A
3	23	N3	GSM	9538	πατρὸς	πατρος	πατρος	πατήρ	path/r				PATRO\S	PATH/R
3	23	P		8	πρὸς	προς	προς	πρός	pro/j				PRO\S	PRO/S
3	23	N2	ASM	9474	υἱὸν	υἱον	υιον	υἱός	ui(o/j				UI(O\N	UI(O/S
3	23	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
3	23	N1A	ASF	13570	καρδίαν	καρδιαν	καρδιαν	καρδία	kardi/a				KARDI/AN	KARDI/A
3	23	N2	GSM	9538	ἀνθρώπου	ἀνθρωπου	ανθρωπου	ἄνθρωπος	a)/nqrwpoj				A)NQRW/POU	A)/NQRWPOS
3	23	P		8	πρὸς	προς	προς	πρός	pro/j				PRO\S	PRO/S
3	23	RA	ASM	10	τὸν	τον	τον	ὁ	o(				TO\N	O(
3	23	D		9	πλησίον	πλησιον	πλησιον	πλησίον	plhsi/on				PLHSI/ON	PLHSI/ON
3	23	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)to/j			,	AU)TOU=	AU)TO/S
3	23	D		9	μὴ	μη	μη	μή	mh/				MH\	MH/
3	23	VB	AAS1S	600833	ἔλθω	ἐλθω	ελθω	ἔρχομαι	e)/rxomai				E)/LQW	E)/RXOMAI
3	23	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
3	23	VF	FAI1S	600193	πατάξω	παταξω	παταξω	πατάσσω	pata/ssw				PATA/CW	PATA/SSW
3	23	RA	ASF	10	τὴν	την	την	ὁ	o(				TH\N	O(
3	23	N1	ASF	13570	γῆν	γην	γην	γῆ	gh=				GH=N	GH=
3	23	D		9	ἄρδην	ἀρδην	αρδην	ἄρδην	a)/rdhn			.	A)/RDHN	A)/RDHN
3	24	VS	APD2P	903873	μνήσθητε	μνησθητε	μνησθητε	μνάομαι	mna/omai				MNH/SQHTE	MIMNH/SKW
3	24	N2	GSM	9538	νόμου	νομου	νομου	νόμος	no/moj				NO/MOU	NO/MOS
3	24	N1M	GSM	9538	Μωυσῆ	μωυση	μωυση	Μωσεύς	Mwseu/j				*MWUSH=	*MWUSH=S
3	24	RA	GSM	10	τοῦ	του	του	ὁ	o(				TOU=	O(
3	24	N2	GSM	9538	δούλου	δουλου	δουλου	δοῦλος	dou=loj				DOU/LOU	DOU=LOS
3	24	RP	GS	13	μου	μου	μου	μου	mou			,	MOU	E)GW/
3	24	D		9	καθότι	καθοτι	καθοτι	καθότι	kaqo/ti				KAQO/TI	KAQO/TI
3	24	VAI	AMI1S	604801	ἐνετειλάμην	ἐνετειλαμην	ενετειλαμην	ἐντέλλομαι	e)nte/llomai				E)NETEILA/MHN	TE/LLOMAI        E)N
3	24	RD	DSM	11	αὐτῷ	αὐτω	αυτω	αὐτός	au)to/j				AU)TW=|	AU)TO/S
3	24	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
3	24	N	DS	5506	Χωρηβ	χωρηβ	χωρηβ	Χωρηβ	Xwrhb				*XWRHB	*XWRHB
3	24	P		8	πρὸς	προς	προς	πρός	pro/j				PRO\S	PRO/S
3	24	A3	ASM	9475	πάντα	παντα	παντα	πᾶς	pa=j				PA/NTA	PA=S
3	24	RA	ASM	10	τὸν	τον	τον	ὁ	o(				TO\N	O(
3	24	N	ASM	9474	Ισραηλ	ισραηλ	ισραηλ	Ἰσραήλ	I)srah/l				*ISRAHL	*I)SRAH/L
3	24	N3M	APN	18178	προστάγματα	προσταγματα	προσταγματα	πρόσταγμα	pro/stagma				PROSTA/GMATA	PRO/STAGMA
3	24	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
3	24	N3M	APN	18178	δικαιώματα	δικαιωματα	δικαιωματα	δικαίωμα	dikai/wma			.	DIKAIW/MATA	DIKAI/WMA
